Date,Close/Last,Volume,Open,High,Low
02/06/2017,5663.55,--,5656.95,5668.2,5650.26
02/03/2017,5666.77,--,5650.73,5666.84,5647.58
02/02/2017,5636.2,--,5627.15,5656.01,5616.4
02/01/2017,5642.65,--,5654.51,5662.11,5621.03
01/31/2017,5614.79,--,5592.87,5615.15,5576.09
01/30/2017,5613.71,--,5635.86,5636.09,5578.76
01/27/2017,5660.78,--,5664.88,5667.45,5643.9
01/26/2017,5655.18,--,5666.28,5669.61,5647.65
01/25/2017,5656.34,--,5635.86,5658.59,5634.33
01/24/2017,5600.96,--,5568.27,5606.53,5558.49
01/23/2017,5552.94,--,5546.64,5564.14,5522.69
01/20/2017,5555.33,--,5556.87,5574.35,5542.23
01/19/2017,5540.08,--,5560.61,5571.53,5528.37
01/18/2017,5555.65,--,5546.94,5555.98,5534.77
01/17/2017,5538.73,--,5555.16,5557.05,5527.22
01/13/2017,5574.12,--,5557.57,5584.26,5557.2
01/12/2017,5547.49,--,5542.56,5550.67,5496.82
01/11/2017,5563.65,--,5550.72,5564.08,5524.03
01/10/2017,5551.82,--,5536.54,5564.25,5528.11
01/09/2017,5531.82,--,5527.58,5541.08,5517.14
01/06/2017,5521.06,--,5499.08,5536.52,5482.81
01/05/2017,5487.94,--,5474.39,5495.85,5464.36
01/04/2017,5477,--,5440.91,5482.35,5440.24
01/03/2017,5429.08,--,5425.62,5452.57,5397.99
12/30/2016,5383.12,--,5440.17,5441.9,5371.89
12/29/2016,5432.09,--,5437.51,5450.63,5415.18
12/28/2016,5438.56,--,5497.44,5498.91,5434.7
12/27/2016,5487.44,--,5470.76,5512.37,5469.61
12/23/2016,5462.69,--,5441.76,5462.69,5441.76
12/22/2016,5447.42,--,5472.01,5472.01,5432.77
12/21/2016,5471.43,--,5482.63,5486.26,5465.31
12/20/2016,5483.94,--,5473.53,5489.47,5471.71
12/19/2016,5457.44,--,5441.2,5483.42,5436.54
12/16/2016,5437.16,--,5467.82,5474.58,5426.01
12/15/2016,5456.85,--,5443.51,5485.12,5439.39
12/14/2016,5436.67,--,5465.69,5476.25,5425.73
12/13/2016,5463.83,--,5433.57,5486.75,5430.72
12/12/2016,5412.54,--,5428.22,5434.9,5394.42
12/09/2016,5444.5,--,5436.11,5450.16,5427.12
12/08/2016,5417.36,--,5394.15,5425.52,5389.1
12/07/2016,5393.76,--,5322.67,5397.93,5307.31
12/06/2016,5333,--,5317.74,5333.99,5299.94
12/05/2016,5308.89,--,5283.58,5321.09,5269.57
12/02/2016,5255.65,--,5249.02,5274.54,5239.27
12/01/2016,5251.11,--,5323.88,5326.34,5238.21
11/30/2016,5323.68,--,5391.35,5393.15,5323.68
11/29/2016,5379.92,--,5370.98,5403.86,5360.56
11/28/2016,5368.81,--,5387.92,5396.27,5364.91
11/25/2016,5398.92,--,5388.49,5398.92,5379.28
11/23/2016,5380.68,--,5366.55,5380.68,5350.68
11/22/2016,5386.35,--,5384.75,5392.26,5365.6
11/21/2016,5368.86,--,5336.78,5369.83,5334.16
11/18/2016,5321.51,--,5340.97,5346.8,5315.53
11/17/2016,5333.97,--,5295.07,5334.05,5288.16
11/16/2016,5294.58,--,5253.74,5299.63,5251.88
11/15/2016,5275.62,--,5241.35,5287.06,5236.25
11/14/2016,5218.4,--,5246.33,5247.17,5192.04
11/11/2016,5237.11,--,5191.82,5241.08,5179.64
11/10/2016,5208.8,--,5283.48,5302.68,5145.32
11/09/2016,5251.07,--,5143.86,5258.99,5143.86
11/08/2016,5193.49,--,5154.99,5214.17,5145.3
11/07/2016,5166.17,--,5128.99,5169.41,5122.77
11/04/2016,5046.37,--,5034.41,5087.51,5034.41
11/03/2016,5058.41,--,5104.7,5115.06,5053.52
11/02/2016,5105.57,--,5147.28,5156.7,5097.56
11/01/2016,5153.58,--,5199.77,5201.13,5112.32
10/31/2016,5189.13,--,5205.09,5206.7,5186.56
10/28/2016,5190.1,--,5203.7,5232.35,5178.76
10/27/2016,5215.97,--,5272.19,5274.12,5211.75
10/26/2016,5250.27,--,5256.4,5280.85,5237.05
10/25/2016,5283.4,--,5306.47,5310.27,5278.57
10/24/2016,5309.83,--,5290.31,5311.5,5289.23
10/21/2016,5257.4,--,5238.65,5259.13,5225.76
10/20/2016,5241.83,--,5238.2,5252.1,5216.04
10/19/2016,5246.41,--,5240.33,5253.83,5234.25
10/18/2016,5243.84,--,5255.32,5264.27,5239.44
10/17/2016,5199.82,--,5213.69,5219.98,5196.03
10/14/2016,5214.16,--,5241.26,5258.88,5213.37
10/13/2016,5213.33,--,5200.3,5228.26,5169.76
10/12/2016,5239.02,--,5247.91,5257.18,5228.77
10/11/2016,5246.79,--,5321.82,5321.82,5227.43
10/10/2016,5328.67,--,5318.46,5340.52,5317.73
10/07/2016,5292.4,--,5314.92,5315.65,5266.8
10/06/2016,5306.85,--,5306.59,5315.73,5281.47
10/05/2016,5316.02,--,5305.28,5330.81,5304.06
10/04/2016,5289.66,--,5313.49,5323.6,5271.7
10/03/2016,5300.87,--,5300.29,5308.6,5281.95
09/30/2016,5312,--,5288.87,5325.88,5277.88
09/29/2016,5269.15,--,5311.31,5317,5254.52
09/28/2016,5318.55,--,5312.73,5320.62,5284.84
09/27/2016,5305.71,--,5254.18,5306.81,5251.32
09/26/2016,5257.49,--,5275.73,5282.27,5254.96
09/23/2016,5305.75,--,5327.43,5329.71,5301.63
09/22/2016,5339.52,--,5323.26,5342.88,5320.93
09/21/2016,5295.18,--,5263.65,5299.4,5233.94
09/20/2016,5241.35,--,5256.19,5265.18,5235.42
09/19/2016,5235.03,--,5263.55,5281.07,5222.91
09/16/2016,5244.57,--,5238.71,5248.6,5218.97
09/15/2016,5249.69,--,5178.1,5254.78,5176.25
09/14/2016,5173.77,--,5160.21,5201.34,5159.55
09/13/2016,5155.25,--,5181.14,5195.03,5131.27
09/12/2016,5211.89,--,5098.03,5217.88,5097.8
09/09/2016,5125.91,--,5217.95,5225.93,5125.91
09/08/2016,5259.48,--,5269.96,5271.01,5248.41
09/07/2016,5283.93,--,5274.23,5287.61,5261.92
09/06/2016,5275.91,--,5259.99,5275.91,5244
09/02/2016,5249.9,--,5249.66,5263.39,5231.02
09/01/2016,5227.21,--,5218.28,5229.94,5189.36
08/31/2016,5213.22,--,5216.42,5219.89,5191.18
08/30/2016,5222.99,--,5229.88,5241.62,5205.61
08/29/2016,5232.33,--,5223.8,5245.12,5222.34
08/26/2016,5218.92,--,5219.05,5253.39,5191.86
08/25/2016,5212.2,--,5207.61,5230.59,5201.64
08/24/2016,5217.69,--,5254.42,5262.99,5205.64
08/23/2016,5260.08,--,5265.78,5275.74,5257.9
08/22/2016,5244.6,--,5231.46,5252.13,5224.63
08/19/2016,5238.38,--,5229.87,5245.81,5217.65
08/18/2016,5240.15,--,5226.45,5243.17,5221.84
08/17/2016,5228.66,--,5228.44,5230.09,5197.23
08/16/2016,5227.11,--,5247.96,5248.26,5226.78
08/15/2016,5262.02,--,5242.18,5271.36,5241.14
08/12/2016,5232.89,--,5219.66,5233.34,5215.54
08/11/2016,5228.4,--,5222.15,5235.29,5211.25
08/10/2016,5204.58,--,5227.95,5227.96,5193.8
08/09/2016,5225.48,--,5216.21,5238.54,5214.95
08/08/2016,5213.14,--,5223.54,5228.4,5202.18
08/05/2016,5221.12,--,5190.71,5227.23,5186.25
08/04/2016,5166.25,--,5158.02,5174,5145.39
08/03/2016,5159.74,--,5133.24,5159.74,5128.44
08/02/2016,5137.73,--,5177.53,5181.02,5109.8
08/01/2016,5184.2,--,5167.42,5199.13,5158.93
07/29/2016,5162.13,--,5162.15,5175.81,5140.05
07/28/2016,5154.98,--,5144.82,5160.16,5130.75
07/27/2016,5139.81,--,5143.84,5151.06,5120.66
07/26/2016,5110.05,--,5095.61,5122.3,5084.18
07/25/2016,5097.63,--,5096.99,5100.72,5082.66
07/22/2016,5100.16,--,5078.12,5103.52,5064.11
07/21/2016,5073.9,--,5093.97,5102.78,5061.11
07/20/2016,5089.93,--,5061.6,5098.25,5053.92
07/19/2016,5036.37,--,5038.22,5052.24,5028.24
07/18/2016,5055.78,--,5034.99,5063.53,5030.13
07/15/2016,5029.59,--,5041.19,5044.81,5018.52
07/14/2016,5034.06,--,5041.95,5045.18,5025.15
07/13/2016,5005.73,--,5036.32,5036.38,5002.82
07/12/2016,5022.82,--,5017.99,5032.1,5009.68
07/11/2016,4988.64,--,4976.54,5002.5,4976.54
07/08/2016,4956.76,--,4906.66,4959,4901.27
07/07/2016,4876.81,--,4867.47,4889.01,4853.68
07/06/2016,4859.16,--,4799.32,4861.05,4786.01
07/05/2016,4822.9,--,4837.06,4839.13,4797.29
07/01/2016,4862.57,--,4837.18,4880.17,4837.17
06/30/2016,4842.67,--,4793.75,4843.11,4774.52
06/29/2016,4779.25,--,4732.93,4787.59,4732.34
06/28/2016,4691.87,--,4643.93,4692.98,4643.93
06/27/2016,4594.44,--,4664.43,4665.04,4574.25
06/24/2016,4707.98,--,4715.79,4798.22,4698.42
06/23/2016,4910.04,--,4872.19,4910.04,4859.4
06/22/2016,4833.32,--,4846.68,4875.93,4830
06/21/2016,4843.76,--,4845.08,4852.19,4826.59
06/20/2016,4837.21,--,4856.69,4882.15,4834.51
06/17/2016,4800.34,--,4835.02,4835.02,4792.34
06/16/2016,4844.91,--,4809.69,4847.86,4778.78
06/15/2016,4834.93,--,4855.08,4868.16,4830.33
06/14/2016,4843.55,--,4836.67,4863.01,4811.93
06/13/2016,4848.44,--,4868.51,4894.85,4844.94
06/10/2016,4894.55,--,4915.15,4917.92,4880.61
06/09/2016,4958.62,--,4954.15,4965.49,4940.55
06/08/2016,4974.64,--,4970.01,4979.66,4956.79
06/07/2016,4961.75,--,4972.13,4979.38,4960.28
06/06/2016,4968.71,--,4950.46,4980.14,4944.87
06/03/2016,4942.52,--,4958.1,4958.65,4909.21
06/02/2016,4971.36,--,4941.25,4971.36,4924.23
06/01/2016,4952.25,--,4928.97,4958.98,4923.2
05/31/2016,4948.05,--,4938.48,4951.45,4923.03
05/27/2016,4933.5,--,4904.05,4933.5,4902.5
05/26/2016,4901.77,--,4897.78,4909.38,4887.27
05/25/2016,4894.89,--,4877.18,4905.45,4872.42
05/24/2016,4861.06,--,4792.85,4865.99,4792.63
05/23/2016,4765.78,--,4771.57,4792.64,4763.91
05/20/2016,4769.56,--,4729.44,4781.7,4729
05/19/2016,4712.53,--,4717.36,4735.27,4678.38
05/18/2016,4739.12,--,4705.78,4762.28,4704.49
05/17/2016,4715.73,--,4768.85,4776.15,4703.39
05/16/2016,4775.46,--,4728.86,4791.25,4724.73
05/13/2016,4717.68,--,4731.07,4759.29,4708.26
05/12/2016,4737.33,--,4778.19,4779.46,4710.17
05/11/2016,4760.69,--,4799.3,4812.19,4760.36
05/10/2016,4809.88,--,4768.91,4811.3,4758.2
05/09/2016,4750.21,--,4736.35,4771.94,4735.06
05/06/2016,4736.16,--,4695.9,4736.16,4684.28
05/05/2016,4717.09,--,4742.42,4744.55,4709.75
05/04/2016,4725.64,--,4735.28,4751.64,4713.91
05/03/2016,4763.22,--,4780.88,4791.43,4749.71
05/02/2016,4817.59,--,4786.55,4821.57,4768.28
04/29/2016,4775.36,--,4805.79,4807.89,4740.84
04/28/2016,4805.29,--,4857.6,4889.16,4796.32
04/27/2016,4863.14,--,4855.37,4872.91,4826.38
04/26/2016,4888.28,--,4903.81,4915,4875.42
04/25/2016,4895.79,--,4891.48,4904.87,4878.37
04/22/2016,4906.23,--,4898.24,4921.66,4872.02
04/21/2016,4945.89,--,4949.12,4966.61,4932.64
04/20/2016,4948.13,--,4941.99,4969.32,4928.29
04/19/2016,4940.33,--,4968.3,4968.67,4915.52
04/18/2016,4960.02,--,4919.36,4960.79,4915.63
04/15/2016,4938.22,--,4938.83,4950.43,4925.46
04/14/2016,4945.89,--,4947.62,4961.3,4931.81
04/13/2016,4947.42,--,4904.79,4951.91,4903.6
04/12/2016,4872.09,--,4838.82,4879.6,4808.91
04/11/2016,4833.4,--,4873.39,4897.55,4833.4
04/08/2016,4850.69,--,4883.99,4892.6,4835.36
04/07/2016,4848.37,--,4893.57,4901.49,4831.49
04/06/2016,4920.72,--,4849.58,4921.51,4849.28
04/05/2016,4843.93,--,4855.9,4872.7,4838.62
04/04/2016,4891.8,--,4911.21,4917.75,4885.17
04/01/2016,4914.54,--,4842.55,4917.09,4832.06
03/31/2016,4869.85,--,4869.57,4891.3,4864.41
03/30/2016,4869.29,--,4875.46,4899.14,4859.35
03/29/2016,4846.62,--,4756.55,4849.31,4749.78
03/28/2016,4766.79,--,4785.25,4787.39,4760.01
03/24/2016,4773.5,--,4743.36,4773.5,4734.77
03/23/2016,4768.86,--,4813.87,4816.67,4765.37
03/22/2016,4821.66,--,4783.6,4835.6,4781.71
03/21/2016,4808.87,--,4787.31,4814.85,4785.38
03/18/2016,4795.65,--,4784.63,4804.58,4772.41
03/17/2016,4774.99,--,4752.62,4788.09,4737.97
03/16/2016,4763.97,--,4717.88,4774.78,4716.45
03/15/2016,4728.67,--,4731.14,4735.27,4712.07
03/14/2016,4750.28,--,4733.39,4762.27,4731.51
03/11/2016,4748.47,--,4712.38,4748.79,4700.91
03/10/2016,4662.16,--,4691.2,4716.14,4607.99
03/09/2016,4674.38,--,4666.42,4676.47,4642.42
03/08/2016,4648.82,--,4676.22,4695.04,4642.86
03/07/2016,4708.25,--,4690.88,4731.19,4674.82
03/04/2016,4717.02,--,4715.76,4746.65,4687.94
03/03/2016,4707.42,--,4698.38,4707.72,4674.46
03/02/2016,4703.42,--,4683.8,4703.58,4665.93
03/01/2016,4689.6,--,4596.01,4689.6,4581.75
02/29/2016,4557.95,--,4585.3,4619.9,4557.46
02/26/2016,4590.47,--,4615.14,4618.85,4580.78
02/25/2016,4582.2,--,4554.73,4582.2,4516.89
02/24/2016,4542.61,--,4453.93,4547.64,4425.72
02/23/2016,4503.58,--,4550.05,4558.06,4500.94
02/22/2016,4570.61,--,4548.31,4576.47,4546.55
02/19/2016,4504.43,--,4464.67,4513.15,4455.1
02/18/2016,4487.54,--,4548.1,4548.47,4482.77
02/17/2016,4534.06,--,4471.66,4540.78,4463.51
02/16/2016,4435.96,--,4397.95,4435.96,4376.52
02/12/2016,4337.51,--,4307.29,4340.13,4274.15
02/11/2016,4266.84,--,4218.81,4293.22,4209.76
02/10/2016,4283.59,--,4318.28,4369.62,4280.73
02/09/2016,4268.76,--,4224.87,4329.61,4222.48
02/08/2016,4283.75,--,4288.02,4301.53,4212.81
02/05/2016,4363.14,--,4491.48,4493.19,4350.37
02/04/2016,4509.56,--,4492.48,4545.52,4463.99
02/03/2016,4504.24,--,4543.82,4547.32,4424.47
02/02/2016,4516.95,--,4588.69,4589.9,4503.12
02/01/2016,4620.37,--,4587.59,4636.93,4565.37
01/29/2016,4613.95,--,4512.09,4613.95,4511.3
01/28/2016,4506.68,--,4533.81,4533.81,4447.5
01/27/2016,4468.17,--,4548.87,4568.85,4450.83
01/26/2016,4567.67,--,4537.04,4583.21,4503.53
01/25/2016,4518.49,--,4574.59,4590.44,4514.78
01/22/2016,4591.18,--,4557.39,4591.18,4540.27
01/21/2016,4472.06,--,4480.7,4537.15,4432.02
01/20/2016,4471.69,--,4405.22,4514.92,4313.39
01/19/2016,4476.95,--,4548.05,4550.57,4430.77
01/15/2016,4488.42,--,4464.37,4520.45,4419.41
01/14/2016,4615,--,4545.37,4650.55,4470.59
01/13/2016,4526.06,--,4706.02,4713.98,4517.56
01/12/2016,4685.92,--,4681.54,4714.8,4618.03
01/11/2016,4637.99,--,4673.44,4683.02,4573.78
01/08/2016,4643.63,--,4722.02,4742.57,4637.85
01/07/2016,4689.43,--,4736.4,4788.02,4688.17
01/06/2016,4835.76,--,4813.76,4866.04,4804.69
01/05/2016,4891.43,--,4917.84,4926.73,4872.74
01/04/2016,4903.09,--,4897.65,4903.09,4846.98
12/31/2015,5007.41,--,5047.04,5058.06,5007.01
12/30/2015,5065.85,--,5101.18,5102.35,5065.68
12/29/2015,5107.94,--,5066.52,5116.99,5065.89
12/28/2015,5040.99,--,5032.29,5041.27,4999.07
12/25/2015,5048.49,--,0,0,0
12/24/2015,5048.49,--,5046.19,5063.28,5043.65
12/23/2015,5045.93,--,5025.55,5046.09,5020.44
12/22/2015,5001.11,--,4988.68,5007.77,4964.08
12/21/2015,4968.92,--,4957.53,4968.92,4928.93
12/18/2015,4923.08,--,4982.58,4996.49,4921.33
12/17/2015,5002.55,--,5087.17,5088.58,5002.55
12/16/2015,5071.13,--,5033.48,5078.99,4992.63
12/15/2015,4995.36,--,4991.21,5026.54,4986.99
12/14/2015,4952.23,--,4932.61,4953.6,4871.59
12/11/2015,4933.47,--,4979.77,4996.19,4928.67
12/10/2015,5045.17,--,5026.3,5075.65,5019.31
12/09/2015,5022.87,--,5077.21,5106.37,5000.12
12/08/2015,5098.24,--,5050.52,5111.73,5045.73
12/07/2015,5101.81,--,5139.46,5139.78,5082.23
12/04/2015,5142.27,--,5050.93,5147,5043.49
12/03/2015,5037.53,--,5143.16,5144.6,5011.72
12/02/2015,5123.22,--,5158.82,5176.77,5117.15
12/01/2015,5156.31,--,5129.64,5156.31,5120.17
11/30/2015,5108.67,--,5139.58,5141.36,5098.7
11/27/2015,5127.52,--,5121.93,5134.35,5108.51
11/26/2015,5116.14,--,0,0,0
11/25/2015,5116.14,--,5106.87,5124.09,5101.18
11/24/2015,5102.81,--,5070.66,5110.75,5050.14
11/23/2015,5102.48,--,5106.72,5128.08,5084.85
11/20/2015,5104.92,--,5096.96,5112.46,5094.32
11/19/2015,5073.64,--,5078.67,5092.46,5067.27
11/18/2015,5075.2,--,5004.6,5078.8,5001.67
11/17/2015,4986.02,--,4991.71,5023.45,4975.74
11/16/2015,4984.62,--,4916.14,4984.91,4908.66
11/13/2015,4927.88,--,4980.86,4989.06,4925.35
11/12/2015,5005.08,--,5043.1,5062.49,5004.46
11/11/2015,5067.02,--,5098.13,5111.19,5066.68
11/10/2015,5083.24,--,5068.55,5086.88,5051.22
11/09/2015,5095.3,--,5128.94,5133.44,5066.1
11/06/2015,5147.12,--,5124.04,5147.12,5092.87
11/05/2015,5127.74,--,5144.15,5154.86,5098.49
11/04/2015,5142.48,--,5155.62,5162.57,5122.78
11/03/2015,5145.13,--,5114.31,5163.47,5109.68
11/02/2015,5127.15,--,5065.64,5130.51,5061.47
10/30/2015,5053.75,--,5079.76,5085.22,5053.75
10/29/2015,5074.27,--,5071.04,5084.63,5066.89
10/28/2015,5095.69,--,5040.38,5095.69,5019.6
10/27/2015,5030.15,--,5018.99,5040.08,5009.07
10/26/2015,5034.7,--,5030.8,5045.16,5012.74
10/23/2015,5031.86,--,5024.38,5048.55,4999.54
10/22/2015,4920.05,--,4875.96,4926.99,4861.8
10/21/2015,4840.12,--,4903.98,4904.85,4836.46
10/20/2015,4880.97,--,4900.02,4909.37,4866.6
10/19/2015,4905.47,--,4873.54,4915.49,4865.83
10/16/2015,4886.69,--,4872.36,4886.95,4851.28
10/15/2015,4870.1,--,4799.43,4870.1,4795.29
10/14/2015,4782.85,--,4801.35,4820.09,4771.62
10/13/2015,4796.61,--,4809.24,4858.28,4793.92
10/12/2015,4838.64,--,4839.79,4846.74,4818.17
10/09/2015,4830.47,--,4817.28,4841.38,4804.59
10/08/2015,4810.79,--,4775.06,4819.07,4737.93
10/07/2015,4791.15,--,4775.05,4791.15,4728.71
10/06/2015,4748.36,--,4767.63,4783.37,4711.79
10/05/2015,4781.26,--,4742.13,4785.91,4740.24
10/02/2015,4707.78,--,4566.13,4707.78,4552.34
10/01/2015,4627.08,--,4624.46,4628.23,4559.21
09/30/2015,4620.16,--,4574.38,4620.16,4559.18
09/29/2015,4517.32,--,4551.04,4596.06,4487.06
09/28/2015,4543.97,--,4665.06,4665.21,4529.41
09/25/2015,4686.5,--,4782.41,4785.22,4659.48
09/24/2015,4734.48,--,4717.89,4746.21,4670.12
09/23/2015,4752.74,--,4764.69,4780.64,4735.13
09/22/2015,4756.72,--,4762.29,4776.28,4716.91
09/21/2015,4828.95,--,4851.98,4881.46,4795.91
09/18/2015,4827.23,--,4828.71,4878.71,4819.09
09/17/2015,4893.95,--,4884.11,4960.87,4880.5
09/16/2015,4889.24,--,4860.43,4893.44,4848.15
09/15/2015,4860.52,--,4819.32,4872.35,4802.09
09/14/2015,4805.76,--,4831.98,4832,4791.08
09/11/2015,4822.34,--,4770.73,4822.34,4763.15
09/10/2015,4796.25,--,4749.96,4826.33,4746.52
09/09/2015,4756.53,--,4856.27,4862.88,4746.73
09/08/2015,4811.93,--,4769.72,4815.04,4754.89
09/07/2015,4683.92,--,0,0,0
09/04/2015,4683.92,--,4670.35,4712.67,4657.82
09/03/2015,4733.5,--,4763.1,4800.18,4721.91
09/02/2015,4749.98,--,4704.42,4749.98,4659.41
09/01/2015,4636.1,--,4673.61,4722.13,4614.91
08/31/2015,4776.51,--,4798.68,4824.61,4763.42
08/28/2015,4828.32,--,4792.11,4836.78,4788.38
08/27/2015,4812.71,--,4761.05,4818.71,4721.79
08/26/2015,4697.54,--,4633.51,4703.97,4530.03
08/25/2015,4506.49,--,4687.27,4689.54,4506.1
08/24/2015,4526.25,--,4351.61,4694.9,4292.14
08/21/2015,4706.04,--,4801.04,4856.75,4706.04
08/20/2015,4877.49,--,4973.49,4986.51,4877.49
08/19/2015,5019.05,--,5039.03,5060.93,4992.85
08/18/2015,5059.35,--,5082.17,5085.14,5054.97
08/17/2015,5091.7,--,5032.34,5092.69,5022.42
08/14/2015,5048.24,--,5025.92,5051.89,5012.61
08/13/2015,5033.56,--,5050.94,5071.46,5029.61
08/12/2015,5044.39,--,4994.52,5055.75,4945.79
08/11/2015,5036.79,--,5069.16,5089.33,5013.45
08/10/2015,5101.8,--,5081.72,5112.47,5081.11
08/07/2015,5043.54,--,5043.97,5055.56,5006.15
08/06/2015,5056.44,--,5146.63,5149.93,5035.41
08/05/2015,5139.94,--,5132.77,5175.26,5131.86
08/04/2015,5105.55,--,5110.96,5125.9,5092.46
08/03/2015,5115.38,--,5134.34,5143.08,5082.32
07/31/2015,5128.28,--,5148.18,5155.02,5122.37
07/30/2015,5128.78,--,5100.3,5135.65,5070.62
07/29/2015,5111.73,--,5097.86,5117.84,5080.04
07/28/2015,5089.21,--,5063.44,5097.69,5025.61
07/27/2015,5039.78,--,5055.92,5072.88,5032.69
07/24/2015,5088.63,--,5166.91,5167.54,5084.51
07/23/2015,5146.41,--,5180.33,5197,5137.64
07/22/2015,5171.77,--,5146.03,5184.74,5145.78
07/21/2015,5208.12,--,5219.2,5229,5196.3
07/20/2015,5218.86,--,5223.18,5231.94,5201.49
07/17/2015,5210.14,--,5196.11,5210.16,5183.23
07/16/2015,5163.18,--,5138.18,5163.18,5128.56
07/15/2015,5098.94,--,5111.11,5125.32,5088.12
07/14/2015,5104.89,--,5077.12,5116.52,5075.12
07/13/2015,5071.51,--,5037.27,5074.81,5036.68
07/10/2015,4997.7,--,4981.24,5008.05,4966.51
07/09/2015,4922.4,--,4976.15,4982.19,4920.4
07/08/2015,4909.76,--,4953.98,4965.45,4901.51
07/07/2015,4997.46,--,4993.76,5001.99,4902.21
07/06/2015,4991.94,--,4963.8,5020.71,4960.93
07/03/2015,5009.21,--,0,0,0
07/02/2015,5009.21,--,5024.3,5027.47,4990.74
07/01/2015,5013.12,--,5029.05,5038.55,4994.46
06/30/2015,4986.87,--,5000.15,5008.76,4968.26
06/29/2015,4958.47,--,5021.21,5051.01,4956.23
06/26/2015,5080.51,--,5113.26,5121.47,5060.82
06/25/2015,5112.19,--,5139.48,5141.71,5102.16
06/24/2015,5122.41,--,5151.38,5164.36,5121.64
06/23/2015,5160.09,--,5161.68,5163.41,5139.33
06/22/2015,5153.97,--,5147.87,5162.13,5142.78
06/19/2015,5117,--,5139.77,5140.17,5113.94
06/18/2015,5132.95,--,5082.06,5143.32,5082.03
06/17/2015,5064.88,--,5067.68,5080.11,5042.25
06/16/2015,5055.55,--,5023.58,5063.06,5022.56
06/15/2015,5029.97,--,5011.79,5035.37,4985.94
06/12/2015,5051.1,--,5060.24,5067.96,5043.24
06/11/2015,5082.51,--,5088.26,5101.39,5075.05
06/10/2015,5076.69,--,5029.41,5086.66,5024.17
06/09/2015,5013.87,--,5013.13,5027.02,4974.62
06/08/2015,5021.63,--,5066.65,5069,5014.06
06/05/2015,5068.46,--,5057.04,5074.98,5025.52
06/04/2015,5059.12,--,5078.22,5101.11,5046.29
06/03/2015,5099.23,--,5098.48,5114.6,5084.99
06/02/2015,5076.52,--,5063.47,5100.02,5047.35
06/01/2015,5082.93,--,5094.94,5099.01,5045.67
05/29/2015,5070.03,--,5093.1,5099.4,5057.59
05/28/2015,5097.98,--,5096.34,5106.65,5080.25
05/27/2015,5106.59,--,5047.86,5111.54,5039.37
05/26/2015,5032.75,--,5076.91,5081.17,5016.74
05/25/2015,5089.36,--,0,0,0
05/22/2015,5089.36,--,5085.39,5103.84,5085.19
05/21/2015,5090.79,--,5065.94,5098.23,5062.51
05/20/2015,5071.74,--,5072.44,5097.52,5050.21
05/19/2015,5070.03,--,5080.44,5087.35,5062.8
05/18/2015,5078.44,--,5040.92,5084.5,5037.54
05/15/2015,5048.29,--,5059.15,5062.65,5034.84
05/14/2015,5050.8,--,5016.68,5051.72,4999.65
05/13/2015,4981.69,--,4991.42,5012.97,4977.49
05/12/2015,4976.19,--,4966.44,4995.5,4931.6
05/11/2015,4993.57,--,5003.26,5017.38,4992.02
05/08/2015,5003.55,--,4991.63,5014.33,4989.26
05/07/2015,4945.54,--,4917.75,4957.12,4914.53
05/06/2015,4919.64,--,4956.7,4965.1,4888.17
05/05/2015,4939.33,--,5000.2,5008.27,4934.34
05/04/2015,5016.93,--,5018.35,5043.62,5013.02
05/01/2015,5005.39,--,4966.32,5005.39,4962.74
04/30/2015,4941.42,--,4996.99,5015.96,4921.55
04/29/2015,5023.64,--,5028.45,5053.84,4999.83
04/28/2015,5055.42,--,5063.26,5075.3,5006.28
04/27/2015,5060.25,--,5104.36,5119.83,5053.54
04/24/2015,5092.08,--,5096.34,5100.37,5081.21
04/23/2015,5056.06,--,5020.22,5073.09,5019.29
04/22/2015,5035.17,--,5026.57,5040.65,4992.62
04/21/2015,5014.1,--,5023.96,5028.22,5009.51
04/20/2015,4994.6,--,4958.07,5000.2,4952.68
04/17/2015,4931.81,--,4966.11,4974.09,4912.33
04/16/2015,5007.79,--,4999.36,5016,4996
04/15/2015,5011.02,--,4992.62,5021.19,4989.24
04/14/2015,4977.29,--,4988.82,4996.82,4952.01
04/13/2015,4988.25,--,5001.55,5024.25,4985.96
04/10/2015,4995.98,--,4977.03,4996.08,4970.02
04/09/2015,4974.56,--,4950.84,4975.93,4928.11
04/08/2015,4950.82,--,4914.15,4956.72,4914.15
04/07/2015,4910.23,--,4917.5,4948.88,4909.77
04/06/2015,4917.32,--,4855.94,4929.62,4852.91
04/03/2015,4886.94,--,0,0,0
04/02/2015,4886.94,--,4885.41,4901.33,4872.96
04/01/2015,4880.23,--,4894.36,4899.38,4844.39
03/31/2015,4900.88,--,4925.91,4940.87,4899.31
03/30/2015,4947.44,--,4921.78,4948.46,4921.12
03/27/2015,4891.22,--,4863.74,4899.26,4859.66
03/26/2015,4863.36,--,4835.71,4889.21,4825.93
03/25/2015,4876.52,--,5002.83,5006.76,4876.52
03/24/2015,4994.73,--,5010.1,5032.48,4994.56
03/23/2015,5010.97,--,5020.6,5031.39,5010.97
03/20/2015,5026.42,--,5033.47,5042.14,5020.07
03/19/2015,4992.38,--,4982.02,5000.02,4979.94
03/18/2015,4982.83,--,4926.83,5001.57,4907.72
03/17/2015,4937.43,--,4912.65,4944.91,4907.02
03/16/2015,4929.51,--,4897.27,4929.94,4889.09
